,RMSE_abs,RMSE_rel,avr_score__1,avr_score__2,log_score,avr_score,logp,AIC,AICc,bias,coverage__1,coverage__2
2018-09-16,4.123105625617661,0.2571808951000361,0.5061,0.3139,-0.9198509079481669,0.3985784615354924,-6.739133052006958,21.478266104013915,8.144932770680581,-0.25257498915995297,Yes,Yes
2018-10-07,27.721832551258224,0.29844451117912274,0.1555,0.04529999999999999,-2.4777788969279984,0.08392943464601678,-21.243671865037655,50.48734373007531,37.154010396741974,0.23440854596554156,Yes,Yes
2018-10-28,11.335784048754634,0.12832421197288876,0.3196,0.0905,-1.7715452466831372,0.17006998559416647,-8.307591145192951,24.615182290385903,11.281848957052569,0.09856329014480708,Yes,Yes
2018-11-25,16.97056274847714,0.21286035127455807,0.004600000000000001,0.2874,-3.31428964041215,0.03635986798655903,-12.710975933440864,33.42195186688173,20.08861853354839,0.15051499783199057,No,Yes
2018-12-16,9.219544457292887,0.16027510436882078,0.3546,0.06989999999999999,-1.8487272575422011,0.15743741613733375,-8.269075903576201,24.538151807152403,11.204818473819069,0.1077004965328069,Yes,No
2019-01-06,14.916433890176299,0.23004167394817127,0.4192,0.0045,-3.136542514090584,0.04343270657004926,-14.115612143895525,36.23122428779105,22.897890954457715,-0.14354710886034436,Yes,No
