,RMSE_abs,RMSE_rel,avr_score__1,avr_score__2,log_score,avr_score,logp,AIC,AICc,bias,coverage__1,coverage__2
2018-09-16,3.8078865529319543,0.23046555729081802,0.6179,0.31889999999999996,-0.8121531759406642,0.4439012390160676,-6.28056059765532,16.56112119531064,4.5611211953106405,-0.21298436613614052,Yes,Yes
2018-10-07,9.899494936611665,0.1695361615134938,0.060799999999999986,0.3446,-1.9327682224491618,0.14474695160866083,-9.39941817485061,22.79883634970122,10.798836349701219,-0.11988016946252925,Yes,Yes
2018-10-28,2.0,0.02977497530587007,0.3587,0.30989999999999995,-1.0983872543161675,0.3334083532246905,-5.324873644301142,14.649747288602285,2.649747288602285,0.029668464707508002,Yes,Yes
2018-11-25,18.12456896039186,0.21981989473837574,0.005799999999999999,0.19890000000000002,-3.382425227275987,0.03396498196672567,-13.491153651245583,30.982307302491165,18.982307302491165,0.18931742673832547,No,Yes
2018-12-16,12.529964086141668,0.2004949596654228,0.2815,0.023999999999999997,-2.4986621400182916,0.08219489035213808,-10.359741611714249,24.719483223428497,12.719483223428497,0.10977847641838577,Yes,No
2019-01-06,13.435028842544403,0.19787725421361507,0.4325,0.014799999999999995,-2.5256505254111357,0.08000624975587842,-12.030050807214401,28.060101614428802,16.060101614428802,-0.13992034829702155,Yes,No
