,RMSE_abs,RMSE_rel,avr_score__1,avr_score__2,log_score,avr_score,logp,AIC,AICc,bias,coverage__1,coverage__2
2018-09-16,5.0990195135927845,0.35282808050901915,0.4288,0.229,-1.1603989723267212,0.31336113351850126,-8.755716975662732,25.511433951325465,12.178100617992131,-0.3494850021680094,Yes,Yes
2018-10-07,81.83520025025906,0.548942423778559,0.1304,0.008300000000000004,-3.4143241968345848,0.0328986321904118,-80.0666559364171,168.1333118728342,154.79997853950087,0.4535237251730878,Yes,No
2018-10-28,2.5495097567963922,0.03753528759378182,0.26630000000000004,0.17749999999999996,-1.5259582281144586,0.2174126261282909,-5.4073494621697265,18.814698924339453,5.481365591006119,0.0026775584743852464,Yes,Yes
2018-11-25,15.297058540778355,0.1953223573200457,0.03549999999999999,0.1323,-2.680452895180997,0.06853210926273902,-11.820649462584356,31.641298925168712,18.307965591835377,0.05587956702348773,No,Yes
2018-12-16,7.615773105863909,0.11434431413298388,0.1519,0.3251,-1.5040776605263435,0.22222216361110342,-7.159674814528657,22.319349629057314,8.98601629572398,-0.11380053925272382,Yes,Yes
2019-01-06,15.620499351813308,0.24654906413366434,0.3927,0.017100000000000008,-2.501693066435848,0.08194614084873064,-15.278300994706548,38.556601989413096,25.22326865607976,-0.15528765678510578,Yes,No
