,RMSE_abs,RMSE_rel,avr_score__1,avr_score__2,log_score,avr_score,logp,AIC,AICc,bias,coverage__1,coverage__2
2018-09-16,3.8078865529319543,0.23046555729081802,0.5925,0.2892,-0.8820205973351891,0.4139456486061908,-6.28056059765532,16.56112119531064,4.5611211953106405,-0.21298436613614052,Yes,Yes
2018-10-07,9.300537618869138,0.15573642801607823,0.08539999999999999,0.3068,-1.8209841938383244,0.16186636463453424,-8.785714475896555,21.57142895179311,9.57142895179311,-0.09136091897734717,Yes,Yes
2018-10-28,4.123105625617661,0.0568612602125451,0.3358,0.2555,-1.2278862018385373,0.2929110786569876,-5.715146642529582,15.430293285059165,3.4302932850591645,0.05618272843057637,Yes,Yes
2018-11-25,21.224985276791124,0.24148607076804493,0.003500000000000001,0.11650000000000002,-3.902428158231575,0.020192820506308683,-15.748554551480808,35.497109102961616,23.497109102961616,0.22066538297680283,No,Yes
2018-12-16,10.198039027185569,0.16521766216102055,0.201,0.1173,-1.8737354471228844,0.15354901497567477,-8.785330904750033,21.570661809500066,9.570661809500066,0.05784903993669366,Yes,Yes
2019-01-06,13.435028842544403,0.19787725421361507,0.4199,0.026099999999999998,-2.2567793279727395,0.10468710522313623,-12.030050807214401,28.060101614428802,16.060101614428802,-0.13992034829702155,Yes,No
