,RMSE_abs,RMSE_rel,avr_score__1,avr_score__2,log_score,avr_score,logp,AIC,AICc,bias,coverage__1,coverage__2
2018-09-16,4.123105625617661,0.2571808951000361,0.5025,0.33960000000000007,-0.8840732317969255,0.4130968409465267,-6.739133052006958,21.478266104013915,8.144932770680581,-0.25257498915995297,Yes,Yes
2018-10-07,48.41487374764082,0.41800026825442765,0.1505,0.014100000000000003,-3.0776863381956105,0.04606571393129602,-41.76839236527471,91.53678473054941,78.20345139721609,0.3389232512378986,Yes,No
2018-10-28,9.192388155425117,0.10754456519049449,0.3062,0.1467,-1.5514411947958773,0.21194230346959997,-7.333536674292681,22.66707334858536,9.333740015252028,0.07604549132595738,Yes,Yes
2018-11-25,18.721645226849056,0.22761293346593622,0.0038999999999999994,0.23540000000000003,-3.4966239050012486,0.030299504946450853,-13.984773198134164,35.96954639626833,22.636213062934992,0.18178555352038753,No,Yes
2018-12-16,6.041522986797286,0.11053561456771609,0.316,0.22379999999999997,-1.3245077742497686,0.2659338263553548,-6.602906942105648,21.205813884211295,7.872480550877961,0.05937594797259548,Yes,Yes
2019-01-06,15.0,0.2316917203964777,0.3891,0.014100000000000003,-2.6027496902948215,0.07406962940369018,-14.213535741370059,36.42707148274012,23.093738149406782,-0.1350304392109542,Yes,No
